Id,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,key,mode,count,genres,filtered_genre,gender,race,api,black,hispanic,white,populairty
John Mellencamp,0.087279667,0.652408333,233985.1667,0.778316667,0.01167306,0.15995,-5.511641667,0.047268333,124.10225,0.740241667,7,1,120,"['album rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'pop rock', 'rock', 'singer-songwriter', 'soft rock']",Country,male,white,0.001947888,0.04483567,0.014053361,0.939163,39.35
John Michael Montgomery,0.270830303,0.620727273,214877.5758,0.58430303,1.39E-05,0.202854545,-8.697060606,0.044569697,128.7517273,0.528666667,8,1,33,"['contemporary country', 'country', 'country road']",Country,male,white,0.011003883,0.08741061,0.015519634,0.8860659,51.6969697
John Nelson,0.96,0.523,332147,0.136,0.124,0.305,-17.777,0.0543,104.449,0.286,2,1,1,['minneapolis indie'],Indie,male,white,0.002008376,0.16818169,0.01885136,0.8109586,0
John Newman,0.016615,0.4545,226427,0.8755,0.003168,0.223,-4.446,0.06245,127.027,0.2805,2,0,4,['pop'],Pop,male,white,0.002490714,0.17270947,0.008678933,0.8161209,70
John Petrucci,0.0003295,0.3545,465713.5,0.9295,0.68,0.3565,-4.0355,0.07115,141.227,0.6095,7,1,2,"['instrumental rock', 'neo classical metal', 'progressive metal', 'shred']",Metal,male,white,0.003005932,0.002715101,0.012505082,0.9817739,45.5
John Philip Sousa,0.856888889,0.464222222,211758.3333,0.442888889,0.666223246,0.191666667,-14.30944444,0.044877778,118.9787778,0.548444444,3,1,9,"['american romanticism', 'classical', 'concert band', 'marching band']",Classical,male,white,0.004028893,0.06590641,0.026515467,0.90354925,9.777777778
John Prine,0.558669903,0.554326861,208662.9935,0.355010615,0.004478615,0.216712945,-15.7017055,0.039378964,127.2847573,0.623508091,7,1,309,"['country rock', 'folk', 'folk rock', 'indie folk', 'mellow gold', 'new americana', 'roots rock', 'singer-songwriter', 'traditional folk']",Country,male,white,0.005887108,0.11849621,0.014989703,0.860627,35.54368932
John Renbourn,0.591,0.5425,152930,0.265225,0.27577825,0.104175,-15.493,0.107025,101.8415,0.266625,2,1,8,"['british blues', 'british folk', 'drone folk', 'fingerstyle', 'folk', 'folk rock', 'library music', 'traditional folk']",Rock,male,white,0.002465947,0.041712213,0.020842249,0.9349796,27.25
John Scofield,0.513625,0.606375,364463.25,0.39416875,0.82575,0.0768375,-15.398,0.0429375,111.094875,0.5748625,4,0,8,"['contemporary jazz', 'contemporary post-bop', 'jazz', 'jazz blues', 'jazz funk', 'jazz fusion', 'jazz guitar', 'soul jazz']",Jazz,male,white,0.002431877,0.15825342,0.01562505,0.8236897,42.75
John Tomlinson,0.9885,0.2115,288333.5,0.1905,0.2566,0.1385,-20.3255,0.0443,79.2865,0.08555,7,1,2,['classical bass'],Classical,male,white,0.002982478,0.016948061,0.011123077,0.9689464,22
Johnning,0.040505,0.639,196476,0.797,7.30E-06,0.431,-4.3825,0.0378,113.992,0.2975,6,1,4,['pop edm'],EDM,unknown,white,0.011249826,0.12629618,0.015965002,0.846489,63.5
Johnny Ace,0.929,0.3175,147903,0.2765,1.01E-05,0.143,-13.3295,0.0481,113.5805,0.303,2,1,2,"['doo-wop', 'rhythm and blues']",R&B,male,white,0.003248382,0.08614181,0.020970894,0.8896389,37.5
Johnny Bond,0.728333333,0.620666667,141680,0.329333333,0.02211,0.126833333,-11.692,0.043233333,130.5616667,0.636666667,3,1,6,"['cowboy western', 'oklahoma country']",Country,male,white,0.002053212,0.1174318,0.01701149,0.8635036,32.33333333
Johnny Cash,0.685636884,0.619803442,162279.2672,0.449381159,0.022646551,0.242242663,-11.59310417,0.098216123,115.0377473,0.680662319,10,1,1104,"['arkansas country', 'outlaw country']",Country,male,white,0.02442202,0.10052251,0.027381878,0.84767354,26.61413043
Johnny Clegg,0.23455,0.69675,256990.25,0.73775,4.33E-05,0.134625,-10.6655,0.02975,103.91225,0.8195,2,1,4,"['afropop', 'south african pop']",Pop,male,white,0.002289564,0.054711964,0.014715374,0.92828304,43.25
Johnny Dodds,0.9865,0.677,185783,0.3045,0.8435,0.1515,-15.194,0.0556,117.373,0.791,10,1,4,"['jazz clarinet', 'new orleans jazz', 'ragtime', 'stride', 'swing', 'vintage jazz']",Jazz,male,white,0.001555866,0.18864518,0.017258901,0.79254,12
Johnny Griffin,0.8108125,0.518,478310,0.299625,0.235606063,0.55675,-17.334,0.0542375,135.3510625,0.5415,0,1,32,"['bebop', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz saxophone', 'soul jazz', 'stride']",Jazz,male,white,0.00251613,0.27594405,0.016797854,0.70474195,9.8125
Johnny Hartman,0.918206897,0.443,220648.5517,0.145086207,0.031621331,0.1152,-17.4082069,0.039137931,113.1235517,0.324827586,10,1,58,"['adult standards', 'lounge', 'vocal jazz']",Jazz,male,white,0.004360483,0.011522213,0.016391374,0.9677259,18.51724138
Johnny Hodges,0.82877027,0.521459459,248939.4054,0.206075946,0.425200454,0.136171622,-14.76468919,0.043316216,103.346527,0.421941892,1,1,74,"['bebop', 'big band', 'cool jazz', 'hard bop', 'jazz', 'jazz saxophone', 'soul jazz', 'stride', 'swing']",Jazz,male,white,0.006581943,0.14079383,0.017077621,0.8355466,12.09459459
Johnny Maestro,0.7516,0.4934,152448,0.462,4.68E-07,0.21984,-10.4466,0.0523,149.1514,0.7996,10,1,5,"['brill building pop', 'doo-wop', 'rhythm and blues', 'rock-and-roll']",Pop,male,white,0.004071865,0.013001506,0.017697224,0.9652294,37.4
Johnny Mathis,0.828519774,0.285819209,208032.0226,0.36019887,0.016709142,0.172067797,-11.53729944,0.036220904,104.8704915,0.279984181,5,1,177,"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'mellow gold', 'vocal jazz']",Jazz,male,white,0.002161314,0.11389558,0.010847042,0.87309605,20.20903955
Johnny Mercer,0.902666667,0.624333333,189691.5417,0.198154167,0.030539296,0.3012125,-15.34995833,0.074258333,128.89175,0.689875,0,1,24,"['adult standards', 'big band', 'lounge', 'swing', 'tin pan alley', 'vocal jazz']",Jazz,male,white,0.00251536,0.014617469,0.019097155,0.96377003,22.875
Johnny Orlando,0.189,0.735,219187,0.584,0,0.125,-5.047,0.14,93.016,0.395,1,1,1,"['canadian pop', 'social media pop']",Pop,male,white,0.013005869,0.020847775,0.04609976,0.9200466,69
Johnny Otis,0.49848,0.6058,146674.6,0.6584,1.60E-05,0.1992,-8.954,0.09204,83.202,0.6698,6,1,5,"['jazz blues', 'jump blues', 'rhythm and blues', 'rock-and-roll', 'rockabilly']",Jazz,male,white,0.00415861,0.051517237,0.016551709,0.92777246,34.6
Johnny P,0.29795,0.7095,249143.5,0.5855,2.72E-06,0.136275,-9.112,0.1107,126.48075,0.552,4,1,4,"['country', 'country rock', 'outlaw country']",Country,male,white,0.005073302,0.1860102,0.02388961,0.78502685,46.25
Johnny Pacheco,0.671128205,0.634948718,257536.6154,0.592820513,0.009267099,0.238838462,-9.376076923,0.051687179,110.3938205,0.859615385,5,1,39,"['charanga', 'latin jazz', 'salsa', 'salsa international', 'tropical']",Jazz,male,white,0.012044515,0.004314247,0.17899437,0.8046469,30.56410256
Johnny Paycheck,0.455344928,0.663304348,186968.4638,0.441623188,0.010692727,0.175834783,-12.9945942,0.045607246,118.2441739,0.657594203,7,1,69,"['country', 'country rock', 'outlaw country']",Country,male,white,0.001318548,0.006226457,0.007652668,0.9848023,31.94202899
Johnny Prez,0.1805,0.697,280608.5,0.8305,0,0.0972,-4.484,0.1746,94.1425,0.717,2,1,2,"['latin', 'latin hip hop', 'perreo', 'reggaeton', 'reggaeton flow', 'tropical']",Hip-hop,male,hispanic,0.03718256,0.041356854,0.5171071,0.40435347,57
Johnny Smith,0.792,0.54775,243880,0.162125,0.64475,0.11205,-21.30275,0.044025,91.4665,0.46125,2,0,8,"['hammond organ', 'jazz funk', 'jazz organ', 'soul jazz']",Jazz,male,white,0.002030199,0.119760536,0.014378167,0.86383104,16.5
Johnny Ventura,0.54,0.639333333,277955.6667,0.733333333,0.000666667,0.13,-8.538333333,0.077566667,127.996,0.877,8,1,6,"['dominican pop', 'latin', 'merengue', 'merengue tipico', 'tropical']",Pop,male,white,0.016900577,0.002931358,0.022100614,0.9580675,35.66666667
Johnny Winter,0.338707756,0.418146341,269137.8537,0.679585366,0.128675009,0.331687805,-9.588658537,0.076626829,138.2930976,0.715902439,9,1,41,"['blues', 'blues rock', 'classic rock', 'country rock', 'electric blues', 'hard rock', 'modern blues', 'rock', 'texas blues']",Country,male,white,0.003956946,0.05173187,0.01869281,0.92561835,31.92682927
Joji,0.53353125,0.586583333,178364.7083,0.466104167,0.239641212,0.16069375,-9.531833333,0.088322917,120.2750625,0.282308333,7,1,48,"['alternative r&b', 'viral pop']",Pop,male,api,0.6248495,0.046839807,0.13083218,0.19747846,68.8125
Jojo,0.0346,0.763,287547,0.84,0,0.0601,-3.704,0.0929,92.477,0.748,8,1,1,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",EDM,unknown,hispanic,0.052469116,0.13348623,0.558421,0.25562364,62
Jon B.,0.2255,0.715363636,273198.8182,0.480454545,3.69E-06,0.165859091,-8.649454545,0.057004545,103.9877273,0.527,4,0,22,"['boy band', 'dance pop', 'pop', 'pop rock', 'post-teen pop']",EDM,male,white,0.1700708,0.12275322,0.07529322,0.63188267,46.90909091
Jon Bellion,0.293102597,0.622064935,213312.7662,0.546662338,9.10E-05,0.148125974,-6.658935065,0.135783117,117.2822338,0.525441558,0,1,77,['pop rap'],Pop,male,white,0.002247793,0.21647356,0.013678805,0.7675998,55.28571429
Jon Christensen,0.65575,0.5085,397933.5,0.2941,0.278175,0.113,-14.927,0.032475,134.37425,0.47175,5,1,8,['jazz drums'],Jazz,male,white,0.003540864,0.002481883,0.017917512,0.97605973,45.5
Jon D,0.873,0.637,219760,0.263,0,0.164,-9.094,0.0399,97.423,0.487,5,0,2,"['country rap', 'redneck']",Country,male,white,0.1786379,0.16171123,0.07916707,0.58048373,64
Jon Hopkins,0.861285714,0.347428571,325887.5714,0.185797143,0.917285714,0.131942857,-19.965,0.029714286,100.0975714,0.079585714,1,1,7,"['ambient', 'compositional ambient', 'electronica', 'intelligent dance music', 'post-rock']",EDM,male,white,0.004087544,0.1623239,0.010540764,0.82304776,54
Jon Nakamatsu,0.989,0.312,251533,0.0141,0.939,0.143,-35.464,0.0473,65.017,0.0636,1,1,2,['classical piano'],Classical,male,api,0.9321017,0.004688811,0.003203791,0.060005642,39
Jon Pardi,0.09628,0.58815,208812.35,0.73155,1.69E-06,0.167315,-4.2166,0.03137,129.21805,0.636,9,1,40,"['contemporary country', 'country', 'country road', 'modern country rock']",Country,male,white,0.04277937,0.007810929,0.053643044,0.8957666,61.1
Jon Secada,0.211646154,0.585,273987.8462,0.603769231,6.08E-05,0.225723077,-9.642615385,0.029384615,125.4897692,0.478538462,1,1,13,['soft rock'],Rock,male,hispanic,0.025577137,0.010700296,0.6815248,0.28219777,50.92307692
Jon Z,0.268333333,0.884666667,311397,0.687,2.78E-06,0.095466667,-5.394333333,0.1172,103.3263333,0.218,2,1,3,"['reggaeton', 'reggaeton flow', 'trap latino']",Rap,male,white,0.17863786,0.16171123,0.07916705,0.58048385,72.66666667
Jonas Blue,0.2941,0.6683,198285.4,0.7958,2.21E-06,0.13958,-4.4242,0.04409,109.9547,0.6253,1,1,10,"['dance pop', 'edm', 'pop', 'tropical house', 'uk dance']",EDM,male,white,0.005737824,0.11420473,0.025790775,0.85426664,73.3
Jonas Brothers,0.054360736,0.594482353,191023.5176,0.7572,0.00011095,0.192778824,-5.009235294,0.060690588,119.3368118,0.6162,4,1,85,"['boy band', 'dance pop', 'pop', 'pop rock', 'post-teen pop']",EDM,male,white,0.002785981,0.07784295,0.018037735,0.9013333,58.27058824
Jonathan Butler,0.152428571,0.599857143,289238.1429,0.388,0.089143157,0.130571429,-13.31742857,0.041585714,128.5688571,0.610285714,11,1,7,"['smooth jazz', 'smooth saxophone', 'south african jazz']",Jazz,male,white,0.005386483,0.07780568,0.020425225,0.8963826,30.28571429
Jonathan Davis,0.00272,0.471,346040,0.927,0.537,0.115,-5.76,0.0495,96.149,0.232,1,1,2,"['alternative metal', 'industrial metal', 'nu metal', 'rap rock']",Metal,male,white,0.00188773,0.30941662,0.010085396,0.67861027,45
Jonathan Richman,0.818409091,0.647545455,223373.4091,0.306172727,0.055279709,0.125054545,-16.44013636,0.073054545,121.8933636,0.752681818,9,1,22,"['anti-folk', 'dance rock', 'lo-fi', 'protopunk', 'singer-songwriter', 'traditional folk']",EDM,male,white,0.005663295,0.014718869,0.021052763,0.95856506,34.81818182
Joni Mitchell,0.796693913,0.530086957,244066.1826,0.281313043,0.011046536,0.222925217,-13.55567826,0.042878261,112.3445217,0.44044087,2,1,230,"['canadian folk', 'canadian singer-songwriter', 'folk', 'folk rock', 'lilith', 'mellow gold', 'pop rock', 'rock', 'roots rock', 'singer-songwriter', 'traditional folk']",Pop,female,white,0.003074594,0.3093011,0.018424565,0.6691997,36.51304348
Jonn Hart,0.0971,0.686,189613,0.541,0,0.423,-6.643,0.0356,96.965,0.237,4,0,1,"['deep pop r&b', 'pop rap', 'slow game']",Pop,male,white,0.003994993,0.1055866,0.02940392,0.86101454,49
Jordan Davis,0.156188235,0.566294118,188769.0588,0.830705882,1.64E-07,0.212270588,-4.286352941,0.041335294,112.0130588,0.548823529,7,1,17,['contemporary country'],Country,male,white,0.002086682,0.38029814,0.008311742,0.6093035,66.88235294
Jordan Fisher,0.042766667,0.652,201320.3333,0.79,1.05E-05,0.042766667,-7.104666667,0.084,104.987,0.669666667,4,0,3,['post-teen pop'],Pop,male,white,0.003086276,0.1532006,0.015292087,0.82842106,57.33333333
Jordan Rakei,0.611333333,0.521333333,272580.3333,0.326666667,0.009371333,0.143,-10.025,0.040033333,126.6213333,0.263166667,5,0,3,"['alternative r&b', 'indie jazz', 'indie r&b', 'indie soul', 'neo r&b', 'neo soul', 'soul']",Indie,male,white,0.045066513,0.3654569,0.02901794,0.56045866,59.66666667
Jordan Rudess,0.0003295,0.3545,465713.5,0.9295,0.68,0.3565,-4.0355,0.07115,141.227,0.6095,7,1,4,"['neo classical metal', 'progressive metal']",Metal,male,white,0.001911019,0.053558588,0.012684636,0.9318458,45.5
Jordin Sparks,0.17822,0.596266667,220665.1333,0.6734,0,0.11826,-4.512133333,0.044186667,137.7087333,0.429333333,2,1,15,"['dance pop', 'neo mellow', 'pop', 'pop rap', 'pop rock', 'post-teen pop', 'r&b', 'urban contemporary', 'viral pop']",EDM,unknown,white,0.003416791,0.34453723,0.014305192,0.6377408,56.73333333
Jorge Bolet,0.982333333,0.286,272653.3333,0.02176,0.908,0.103133333,-29.24466667,0.039533333,107.0916667,0.046766667,8,1,6,['classical piano'],Classical,male,white,0.005880481,0.044083826,0.024963982,0.9250718,38.33333333
Jorge Drexler,0.28135,0.65625,218579.75,0.449,0.02158775,0.10905,-11.073,0.07565,121.77925,0.6225,9,1,8,"['cantautor', 'latin afrobeat', 'latin alternative', 'latin rock', 'nueva cancion', 'rock en espanol']",Rock,male,white,0.003759784,0.005056369,0.014944896,0.9762389,60
Jorja Smith,0.449363636,0.622363636,223808.3636,0.508090909,0.071093409,0.105481818,-8.602363636,0.113063636,109.3548182,0.522181818,7,0,11,"['pop', 'uk contemporary r&b']",Pop,unknown,white,0.002014367,0.17038351,0.014920366,0.81268173,68.27272727
Jory Boy,0.12215,0.7175,236992,0.734,0,0.216,-5.2175,0.07435,152.0095,0.649,1,0,2,"['latin', 'latin hip hop', 'perreo', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']",Hip-hop,male,white,0.007021966,0.31302127,0.026426222,0.6535306,62
Jose Mari Chan,0.815375,0.5096875,186348.3125,0.2474375,0.02375944,0.149525,-15.8585,0.0326375,106.064875,0.419625,11,1,16,"['classic opm', 'manila sound', 'opm', 'soft rock']",Rock,male,api,0.9400193,0.006053027,0.01320217,0.040725645,43.5
Jose Perera,0.969666667,0.401833333,241924.3333,0.343666667,0.017353483,0.185883333,-9.206166667,0.0486,110.0026667,0.392,5,1,6,['spanish classical'],Classical,male,hispanic,0.038536843,0.001965639,0.79371935,0.16577812,3
Jose Rodriguez,0.152,0.662,374813,0.764,0.0103,0.0803,-7.994,0.0819,135.902,0.769,7,1,1,"['bolero', 'cancion melodica', 'latin pop', 'pop romantico']",Pop,male,hispanic,0.00604914,0.004657384,0.94745785,0.04183572,29
Josef Greindl,0.9561,0.2318325,233211.35,0.230105,0.223255856,0.373705,-16.52715,0.04748,107.009125,0.101235,7,1,40,['classical bass'],Classical,male,white,0.002657795,0.00465113,0.017127296,0.9755638,2.1
Josef Metternich,0.959166667,0.342,238507.9167,0.254,0.001515385,0.280666667,-14.59016667,0.048383333,111.1754167,0.254641667,11,1,12,['classical baritone'],Classical,male,white,0.002161366,0.00343703,0.020602781,0.9737988,0
Josef Mysliveček,0.919,0.322,175680,0.0144,0.727,0.0828,-30.108,0.046,81.269,0.172,7,1,1,['classical era'],Classical,male,white,0.00557878,0.003742962,0.025793163,0.9648851,43
Josef Salvat,0.0119,0.582,271147,0.914,0.000408,0.201,-4.097,0.0573,118.076,0.268,11,1,2,['gauze pop'],Pop,male,white,0.10715852,0.14215958,0.028686764,0.7219951,56
Joseph Szigeti,0.964240741,0.340609259,441201.463,0.131101852,0.541744074,0.158059259,-18.85772222,0.044516667,101.2464074,0.342827778,7,1,54,"['historic classical performance', 'violin']",Classical,male,white,0.007430309,0.00235166,0.022349479,0.96786857,0.166666667
Josey Wales,0.128,0.743,213499.3333,0.516,0.000175333,0.0942,-11.36666667,0.246,155.1506667,0.856,8,1,3,"['deep ragga', 'old school dancehall', 'roots reggae']",EDM,unknown,white,0.007985737,0.36132815,0.013801698,0.61688435,38
Josh A,0.140432,0.6378,174293,0.6078,0,0.2382,-7.9622,0.11066,110.0224,0.324,4,1,5,"['emo rap', 'meme rap', 'pop rap']",Pop,male,white,0.019538857,0.30940875,0.03918181,0.6318706,64.4
Josh Abbott Band,0.227588889,0.532222222,227045.5556,0.664555556,1.85E-06,0.142222222,-5.958444444,0.034466667,133.1233333,0.418111111,2,1,9,"['contemporary country', 'country road', 'modern country rock', 'red dirt', 'texas country']",Country,male,white,0.002325369,0.057960384,0.017651843,0.92206234,51.44444444
Josh Groban,0.691283333,0.309375,261857.625,0.332791667,0.01926139,0.107141667,-9.809791667,0.032983333,103.9404167,0.124433333,10,1,24,['operatic pop'],Pop,male,white,0.004625018,0.006526696,0.10922401,0.87962425,47.25
Josh Richards,0.576,0.925,161935,0.222,0,0.116,-15.385,0.421,124.882,0.633,11,0,1,['social media pop'],Pop,male,white,0.002491153,0.18639012,0.019510774,0.791608,70
Josh Turner,0.287128,0.57452,212011.72,0.72992,0.004818416,0.111424,-6.34316,0.042464,131.107,0.6342,6,1,25,"['contemporary country', 'country', 'country road', 'modern country rock']",Country,male,white,0.003520062,0.19320372,0.015675958,0.7876003,55.76
Josh White,0.921882353,0.544470588,181848.1176,0.135558824,0.344913329,0.147511765,-15.03429412,0.0901,103.0433529,0.411705882,8,1,34,"['jawaiian', 'polynesian pop']",Pop,male,white,0.002211429,0.2455734,0.01132638,0.7408888,0.529411765
Joshua Bassett,0.521,0.5215,181983,0.3295,4.63E-05,0.132,-9.829,0.0396,119.6335,0.387,7,1,4,['social media pop'],Pop,male,white,0.026807548,0.0750635,0.028426487,0.86970246,66
Joshua Bell,0.936666667,0.3075,258593.5,0.11015,0.414483333,0.11545,-21.35966667,0.05525,127.7536667,0.198066667,2,1,6,"['bow pop', 'classical', 'classical performance', 'violin']",Pop,male,white,0.020518653,0.17817657,0.0677743,0.73353046,31.16666667
Josie Dunne,0.111,0.629,186774,0.723,0,0.197,-5.688,0.0507,123.997,0.411,6,1,2,['indiecoustica'],Indie,female,white,0.003077997,0.15150155,0.019306365,0.8261141,60
Jossie Esteban,0.40188,0.6978,317199.8,0.5438,0.002152,0.15638,-13.8308,0.09508,117.7868,0.736,5,0,5,"['dominican pop', 'merengue', 'tropical']",Pop,male,white,0.0312781,0.03594208,0.070185415,0.86259437,46.4
José Carreras,0.875,0.3032,228234.6,0.19156,0.004840404,0.20776,-17.9206,0.04404,106.9072,0.2004,11,1,5,"['classical tenor', 'opera', 'operatic pop']",Pop,male,hispanic,0.006503562,0.000533139,0.9617905,0.031172816,17.2
José Feliciano,0.715756098,0.444439024,225300.8293,0.472512195,0.066348996,0.296702439,-11.63078049,0.051582927,111.2505122,0.567414634,7,1,41,"['bolero', 'latin pop', 'pop romantico', 'puerto rican pop']",Pop,male,hispanic,0.047060013,0.00260948,0.7808627,0.16946782,33.51219512
José González,0.504755556,0.567888889,220598.5556,0.465444444,0.322701111,0.1082,-10.60844444,0.032666667,131.4237778,0.352777778,2,1,18,"['gothenburg indie', 'indie folk', 'neo mellow', 'stomp and holler', 'swedish indie folk', 'swedish indie pop', 'swedish singer-songwriter']",Indie,male,hispanic,0.003665579,0.00433801,0.9390972,0.05289918,54.77777778
